"","region_name","poverty_gap","pop"
"1080","Latin America & Caribbean",0.088204999699,12395274
"1081","Latin America & Caribbean",0.082419590965,12588914
"1082","Latin America & Caribbean",0.075577419966,12790150
"1083","Latin America & Caribbean",0.066585137814,12999424
"1084","Latin America & Caribbean",0.055280057534,13215005
"1085","Latin America & Caribbean",0.052932523185,13437176
"1086","Latin America & Caribbean",0.042876549036,13662491
"1087","Latin America & Caribbean",0.032161177805,13884577
"1088","Latin America & Caribbean",0.033567389152,14102276
"1089","Latin America & Caribbean",0.034304131072,14316256
"1090","Latin America & Caribbean",0.029052927354,14527381
"1091","Latin America & Caribbean",0.024172508527,14734046
"1092","Latin America & Caribbean",0.023860830656,14932434
"1093","Latin America & Caribbean",0.02422190136,15127799
"1094","Latin America & Caribbean",0.028785053584,15319313
"1095","Latin America & Caribbean",0.030584947759,15503635
"1096","Latin America & Caribbean",0.030370040833,15683849
"1097","Latin America & Caribbean",0.02978863164,15857925
"1098","Latin America & Caribbean",0.028562583379,16024752
"1099","Latin America & Caribbean",0.021523122721,16187322
"1100","Latin America & Caribbean",0.015440027455,16348778
"1101","Latin America & Caribbean",0.010050915936,16509195
"1102","Latin America & Caribbean",0.008697111248,16671581
"1103","Latin America & Caribbean",0.008518017951,16838988
"1104","Latin America & Caribbean",0.008795265901,17009731
"1105","Latin America & Caribbean",0.006671896187,17181464
"1106","Latin America & Caribbean",0.004761914348,17351816
"1107","Latin America & Caribbean",0.003432120764,17519119
"1108","Latin America & Caribbean",0.002715220945,17687006
"1109","Latin America & Caribbean",0.002552366124,17864195
"1110","Latin America & Caribbean",0.002398777803,18047625
"1111","Latin America & Caribbean",0.002330367793,18267221
"1112","Latin America & Caribbean",0.002345845187,18558868
"1113","Latin America & Caribbean",0.004442871113,18893191
"1114","Latin America & Caribbean",0.006631955192,19197744
"1115","Latin America & Caribbean",0.00940598695,19370624
"1116","Latin America & Caribbean",0.005748440696,19456334
"1117","Latin America & Caribbean",0.002767424735,19553036
"1118","Latin America & Caribbean",0.002916147483,19658835
"1119","East Asia & Pacific",0.567139713884,993885000
"1120","East Asia & Pacific",0.630488661054,793935216
"1121","East Asia & Pacific",0.315601757458,199949784
"1122","East Asia & Pacific",0.536939903665,1008630000
"1123","East Asia & Pacific",0.600503582751,797806157
"1124","East Asia & Pacific",0.296400248309,210823843
"1125","East Asia & Pacific",0.499417426716,1023310000
"1126","East Asia & Pacific",0.561906292512,802837860
"1127","East Asia & Pacific",0.27186746376,220472140
"1128","East Asia & Pacific",0.442362120896,1036825000
"1129","East Asia & Pacific",0.501678023461,806618745
"1130","East Asia & Pacific",0.234525375166,230206255
"1131","East Asia & Pacific",0.406717580153,1051040000
"1132","East Asia & Pacific",0.46908541421,810625110
"1133","East Asia & Pacific",0.196427226081,240414890
"1134","East Asia & Pacific",0.384289980943,1066790000
"1135","East Asia & Pacific",0.44862148731,815464944
"1136","East Asia & Pacific",0.175555965033,251325056
"1137","East Asia & Pacific",0.35415723471,1084035000
"1138","East Asia & Pacific",0.419929790942,821058949
"1139","East Asia & Pacific",0.14880337953,262976051
"1140","East Asia & Pacific",0.311224434903,1101630000
"1141","East Asia & Pacific",0.37753693861,826508924
"1142","East Asia & Pacific",0.11201077638,275121076
"1143","East Asia & Pacific",0.392607304458,1118650000
"1144","East Asia & Pacific",0.46324099905,831145763
"1145","East Asia & Pacific",0.188412414677,287504237
"1146","East Asia & Pacific",0.383103947113,1135185000
"1147","East Asia & Pacific",0.455617621422,835019382
"1148","East Asia & Pacific",0.181380898646,300165618
"1149","East Asia & Pacific",0.371680859486,1150780000
"1150","East Asia & Pacific",0.448555201836,836478966
"1151","East Asia & Pacific",0.167087926454,314301034
"1152","East Asia & Pacific",0.355989786627,1164970000
"1153","East Asia & Pacific",0.439888534087,836448460
"1154","East Asia & Pacific",0.142375245222,328521540
"1155","East Asia & Pacific",0.340785312403,1178440000
"1156","East Asia & Pacific",0.430922600614,835478607
"1157","East Asia & Pacific",0.121204398837,342961393
"1158","East Asia & Pacific",0.296179311987,1191835000
"1159","East Asia & Pacific",0.378132812946,833998460
"1160","East Asia & Pacific",0.105172844086,357836540
"1161","East Asia & Pacific",0.26359918415,1204855000
"1162","East Asia & Pacific",0.340129616766,831819843
"1163","East Asia & Pacific",0.092946281204,373035157
"1164","East Asia & Pacific",0.238249807657,1217550000
"1165","East Asia & Pacific",0.311167840064,828956742
"1166","East Asia & Pacific",0.082699258766,388593258
"1167","East Asia & Pacific",0.235847395226,1230075000
"1168","East Asia & Pacific",0.314456824825,825589438
"1169","East Asia & Pacific",0.075398862816,404485562
"1170","East Asia & Pacific",0.234180566822,1241935000
"1171","East Asia & Pacific",0.317831837926,821328874
"1172","East Asia & Pacific",0.070832484002,420606126
"1173","East Asia & Pacific",0.232509695419,1252735000
"1174","East Asia & Pacific",0.32119638597,815968942
"1175","East Asia & Pacific",0.066824693727,436766058
"1176","East Asia & Pacific",0.215979569049,1262645000
"1177","East Asia & Pacific",0.306674832085,809645853
"1178","East Asia & Pacific",0.053879829812,452999147
"1179","East Asia & Pacific",0.200380387458,1271850000
"1180","East Asia & Pacific",0.292934476596,800082679
"1181","East Asia & Pacific",0.043415459422,471767321
"1182","East Asia & Pacific",0.1839007611,1280400000
"1183","East Asia & Pacific",0.277629752209,788406300
"1184","East Asia & Pacific",0.033702644574,491993700
"1185","East Asia & Pacific",0.15568684559,1288400000
"1186","East Asia & Pacific",0.240196737834,775926016
"1187","East Asia & Pacific",0.027732205845,512473984
"1188","East Asia & Pacific",0.129678898054,1296075000
"1189","East Asia & Pacific",0.204599761475,762817902
"1190","East Asia & Pacific",0.022505498833,533257098
"1191","East Asia & Pacific",0.104073302123,1303720000
"1192","East Asia & Pacific",0.168288497666,749352182
"1193","East Asia & Pacific",0.017272093007,554367818
"1194","East Asia & Pacific",0.096049801054,1311020000
"1195","East Asia & Pacific",0.161402853883,735901746
"1196","East Asia & Pacific",0.012426258679,575118254
"1197","East Asia & Pacific",0.087210128138,1317885000
"1198","East Asia & Pacific",0.152600039908,722214159
"1199","East Asia & Pacific",0.007928892788,595670841
"1200","East Asia & Pacific",0.082402335693,1324655000
"1201","East Asia & Pacific",0.149407223515,708173810
"1202","East Asia & Pacific",0.005431444339,616481190
"1203","East Asia & Pacific",0.072276599864,1331260000
"1204","East Asia & Pacific",0.135973308567,693852712
"1205","East Asia & Pacific",0.002939246949,637407288
"1206","East Asia & Pacific",0.060988209049,1337705000
"1207","East Asia & Pacific",0.119252864967,679206337
"1208","East Asia & Pacific",0.000891316304,658498663
"1209","East Asia & Pacific",0.044233571677,1345035000
"1210","East Asia & Pacific",0.089339457028,665644371
"1211","East Asia & Pacific",4.032349e-05,679390629
"1212","East Asia & Pacific",0.036250978588,1354190000
"1213","East Asia & Pacific",0.075154926124,653193546
"1214","East Asia & Pacific",0,700996454
"1215","East Asia & Pacific",0.011074857944,1363240000
"1216","East Asia & Pacific",0.023517262745,640545579
"1217","East Asia & Pacific",4.6784176e-05,722694421
"1218","East Asia & Pacific",0.007462437751,1371860000
"1219","East Asia & Pacific",0.016208356556,627502483
"1220","East Asia & Pacific",8.9521322e-05,744357517
"1221","East Asia & Pacific",0.003653478806,1379860000
"1222","East Asia & Pacific",0.008210064732,614037700
"1223","East Asia & Pacific",0,765822300
"1224","East Asia & Pacific",0.002251563221,1387790000
"1225","East Asia & Pacific",0.00520424191,600413466
"1226","East Asia & Pacific",0,787376534
"1227","East Asia & Pacific",0.001381537568,1396215000
"1228","East Asia & Pacific",0.003286245405,586968786
"1229","East Asia & Pacific",0,809246214
"1230","East Asia & Pacific",0.000381265003,1402760000
"1231","East Asia & Pacific",0.000933374958,572999405
"1232","East Asia & Pacific",0,829760595
"1233","East Asia & Pacific",0,1407745000
"1234","East Asia & Pacific",0,558762145
"1235","East Asia & Pacific",0,848982855
"1236","East Asia & Pacific",0,1411100000
"1237","East Asia & Pacific",0,544289492
"1238","East Asia & Pacific",0,866810508
"1239","East Asia & Pacific",0,1412360000
"1240","East Asia & Pacific",0,529465517
"1241","East Asia & Pacific",0,882894483
"1242","East Asia & Pacific",0,1412175000
"1243","East Asia & Pacific",0,514596570
"1244","East Asia & Pacific",0,897578430
"1245","East Asia & Pacific",0,1410710000
"1246","East Asia & Pacific",0,499814553
"1247","East Asia & Pacific",0,910895447
"1248","Sub-Saharan Africa",0.03344294795,8556596
"1249","Sub-Saharan Africa",0.035455178269,8907936
"1250","Sub-Saharan Africa",0.040053760585,9272744
"1251","Sub-Saharan Africa",0.044442213406,9650516
"1252","Sub-Saharan Africa",0.044146020646,10040483
"1253","Sub-Saharan Africa",0.021501728958,10440917
"1254","Sub-Saharan Africa",0.042272796394,10851475
"1255","Sub-Saharan Africa",0.066487283137,11275189
"1256","Sub-Saharan Africa",0.072515588817,11719771
"1257","Sub-Saharan Africa",0.090488090697,12189778
"1258","Sub-Saharan Africa",0.10731484783,12683870
"1259","Sub-Saharan Africa",0.126625270509,13200310
"1260","Sub-Saharan Africa",0.138345398262,13735951
"1261","Sub-Saharan Africa",0.137339868112,14287201
"1262","Sub-Saharan Africa",0.124335507527,14855565
"1263","Sub-Saharan Africa",0.13408803397,15442312
"1264","Sub-Saharan Africa",0.14011248674,16047170
"1265","Sub-Saharan Africa",0.155865670897,16663948
"1266","Sub-Saharan Africa",0.150714733178,17215935
"1267","Sub-Saharan Africa",0.147356378399,17699004
"1268","Sub-Saharan Africa",0.147891121493,18178913
"1269","Sub-Saharan Africa",0.149278531452,18654771
"1270","Sub-Saharan Africa",0.168999500248,19125542
"1271","Sub-Saharan Africa",0.17168045858,19595000
"1272","Sub-Saharan Africa",0.17882706724,20068458
"1273","Sub-Saharan Africa",0.182125984395,20546802
"1274","Sub-Saharan Africa",0.188859809196,21030558
"1275","Sub-Saharan Africa",0.188101923174,21514439
"1276","Sub-Saharan Africa",0.190763119091,21997940
"1277","Sub-Saharan Africa",0.18675617648,22488065
"1278","Sub-Saharan Africa",0.208320368681,22982000
"1279","Sub-Saharan Africa",0.202053373541,23467078
"1280","Sub-Saharan Africa",0.189061289211,23939775
"1281","Sub-Saharan Africa",0.17975538983,24527395
"1282","Sub-Saharan Africa",0.175640886387,25246342
"1283","Sub-Saharan Africa",0.129423842633,25989405
"1284","Sub-Saharan Africa",0.089709883331,26733372
"1285","Sub-Saharan Africa",0.06914011658,27464173
"1286","Sub-Saharan Africa",0.052943424592,28193009
"1287","Sub-Saharan Africa",0.055263934255,28915449
"1288","Sub-Saharan Africa",0.0501680219,29639736
"1289","Sub-Saharan Africa",0.04617027695,30395002
"1290","Sub-Saharan Africa",0.042371917316,31165654
"1291","Sub-Saharan Africa",0.128070938608,8816377
"1292","Sub-Saharan Africa",0.118210264206,9028678
"1293","Sub-Saharan Africa",0.109244568905,9215397
"1294","Sub-Saharan Africa",0.100928448297,9475078
"1295","Sub-Saharan Africa",0.092343276039,9761730
"1296","Sub-Saharan Africa",0.086351746261,10060342
"1297","Sub-Saharan Africa",0.095157149392,10370749
"1298","Sub-Saharan Africa",0.115599677392,10684968
"1299","Sub-Saharan Africa",0.124976981334,11002745
"1300","Sub-Saharan Africa",0.1443148572,11331821
"1301","Sub-Saharan Africa",0.159590710267,11667180
"1302","Sub-Saharan Africa",0.173686120349,12006353
"1303","Sub-Saharan Africa",0.200782916851,12353131
"1304","Sub-Saharan Africa",0.20321876166,12704903
"1305","Sub-Saharan Africa",0.202942499521,13058516
"1306","Sub-Saharan Africa",0.199239522699,13414757
"1307","Sub-Saharan Africa",0.166836726699,13775214
"1308","Sub-Saharan Africa",0.137146253012,14144860
"1309","Sub-Saharan Africa",0.114990324245,14525140
"1310","Sub-Saharan Africa",0.102189848039,14912631
"1311","Sub-Saharan Africa",0.086953322539,15309490
"1312","Sub-Saharan Africa",0.091772733874,15725528
"1313","Sub-Saharan Africa",0.095099965341,16160340
"1314","Sub-Saharan Africa",0.095887650725,16610487
"1315","Sub-Saharan Africa",0.10387306557,17074594
"1316","Sub-Saharan Africa",0.109311512486,17550407
"1317","Sub-Saharan Africa",0.113880971655,18049896
"1318","Sub-Saharan Africa",0.113184552509,18574056
"1319","Sub-Saharan Africa",0.112914416286,19113974
"1320","Sub-Saharan Africa",0.112108240904,19668066
"1321","Sub-Saharan Africa",0.136692860249,20232304
"1322","Sub-Saharan Africa",0.125196655022,20809529
"1323","Sub-Saharan Africa",0.112959448026,21402376
"1324","Sub-Saharan Africa",0.099545736415,22059893
"1325","Sub-Saharan Africa",0.094921740958,22763414
"1326","Sub-Saharan Africa",0.09155536502,23454161
"1327","Sub-Saharan Africa",0.089240347517,24128601
"1328","Sub-Saharan Africa",0.086330042268,24806383
"1329","Sub-Saharan Africa",0.08404153061,25506095
"1330","Sub-Saharan Africa",0.085735596913,26210558
"1331","Sub-Saharan Africa",0.083438084963,26915758
"1332","Sub-Saharan Africa",0.0811031935,27632771
"1333","Sub-Saharan Africa",0.080394878163,28372687
"1334","Sub-Saharan Africa",0.391674768981,27500515
"1335","Sub-Saharan Africa",0.400870753931,28338190
"1336","Sub-Saharan Africa",0.405569648401,29250963
"1337","Sub-Saharan Africa",0.400087243977,30245081
"1338","Sub-Saharan Africa",0.407645927417,31264816
"1339","Sub-Saharan Africa",0.403751610033,32265196
"1340","Sub-Saharan Africa",0.405115957714,33298904
"1341","Sub-Saharan Africa",0.412365450879,34382752
"1342","Sub-Saharan Africa",0.424122965278,35486866
"1343","Sub-Saharan Africa",0.450639281176,36684063
"1344","Sub-Saharan Africa",0.481893218553,37925817
"1345","Sub-Saharan Africa",0.518212087582,39228910
"1346","Sub-Saharan Africa",0.561437692477,40656336
"1347","Sub-Saharan Africa",0.581748584249,42626876
"1348","Sub-Saharan Africa",0.589691162482,44433704
"1349","Sub-Saharan Africa",0.596401537765,45296124
"1350","Sub-Saharan Africa",0.612779546289,46029902
"1351","Sub-Saharan Africa",0.622329128907,47297600
"1352","Sub-Saharan Africa",0.638796763677,48912971
"1353","Sub-Saharan Africa",0.660051781684,50507442
"1354","Sub-Saharan Africa",0.670634933834,52132646
"1355","Sub-Saharan Africa",0.670935846384,53750524
"1356","Sub-Saharan Africa",0.665893623842,55343867
"1357","Sub-Saharan Africa",0.658597115448,56997741
"1358","Sub-Saharan Africa",0.649055909768,58775724
"1359","Sub-Saharan Africa",0.621119046718,60615908
"1360","Sub-Saharan Africa",0.581939297425,62477752
"1361","Sub-Saharan Africa",0.544491752798,64390664
"1362","Sub-Saharan Africa",0.547625637726,66412044
"1363","Sub-Saharan Africa",0.504024957024,68563038
"1364","Sub-Saharan Africa",0.466401103829,70849311
"1365","Sub-Saharan Africa",0.429424818956,73254618
"1366","Sub-Saharan Africa",0.411182021483,75789395
"1367","Sub-Saharan Africa",0.410597535947,78403242
"1368","Sub-Saharan Africa",0.416199415859,81035531
"1369","Sub-Saharan Africa",0.433786105771,83956415
"1370","Sub-Saharan Africa",0.448311205111,87083398
"1371","Sub-Saharan Africa",0.456856229949,90047644
"1372","Sub-Saharan Africa",0.468515937587,92947442
"1373","Sub-Saharan Africa",0.486935792358,95989998
"1374","Sub-Saharan Africa",0.479757543867,99148932
"1375","Sub-Saharan Africa",0.465843349647,102396968
"1376","Sub-Saharan Africa",0.452775044609,105789731
"1377","Sub-Saharan Africa",0.221702735415,1869759
"1378","Sub-Saharan Africa",0.180271132603,1910430
"1379","Sub-Saharan Africa",0.172950583654,1950321
"1380","Sub-Saharan Africa",0.164475377325,1999528
"1381","Sub-Saharan Africa",0.172619439539,2059311
"1382","Sub-Saharan Africa",0.192751292293,2120602
"1383","Sub-Saharan Africa",0.198467549284,2183473
"1384","Sub-Saharan Africa",0.200893077423,2247653
"1385","Sub-Saharan Africa",0.201579896033,2313558
"1386","Sub-Saharan Africa",0.205545739112,2380560
"1387","Sub-Saharan Africa",0.206568734394,2449229
"1388","Sub-Saharan Africa",0.207102482012,2519465
"1389","Sub-Saharan Africa",0.215583854818,2595124
"1390","Sub-Saharan Africa",0.234465252078,2673144
"1391","Sub-Saharan Africa",0.231975658325,2749461
"1392","Sub-Saharan Africa",0.228742592395,2826785
"1393","Sub-Saharan Africa",0.23498535009,2887862
"1394","Sub-Saharan Africa",0.231632971118,2952061
"1395","Sub-Saharan Africa",0.243705286163,3032874
"1396","Sub-Saharan Africa",0.235697043714,3151345
"1397","Sub-Saharan Africa",0.235792129837,3272537
"1398","Sub-Saharan Africa",0.230960257959,3350771
"1399","Sub-Saharan Africa",0.235460744073,3445753
"1400","Sub-Saharan Africa",0.23546105553,3565554
"1401","Sub-Saharan Africa",0.226669285671,3696393
"1402","Sub-Saharan Africa",0.196849291572,3837409
"1403","Sub-Saharan Africa",0.2264524951,3980430
"1404","Sub-Saharan Africa",0.213255193946,4113517
"1405","Sub-Saharan Africa",0.206773007152,4281219
"1406","Sub-Saharan Africa",0.174189967556,4462290
"1407","Sub-Saharan Africa",0.183333405445,4609724
"1408","Sub-Saharan Africa",0.156328912775,4740450
"1409","Sub-Saharan Africa",0.161421923236,4857099
"1410","Sub-Saharan Africa",0.154856524711,4975880
"1411","Sub-Saharan Africa",0.158089779883,5097581
"1412","Sub-Saharan Africa",0.17708646715,5222536
"1413","Sub-Saharan Africa",0.191215500474,5351011
"1414","Sub-Saharan Africa",0.199803303124,5483118
"1415","Sub-Saharan Africa",0.202187779902,5616661
"1416","Sub-Saharan Africa",0.218918551997,5752791
"1417","Sub-Saharan Africa",0.221665322009,5892183
"1418","Sub-Saharan Africa",0.223525627488,6035104
"1419","Sub-Saharan Africa",0.224585289663,6182885
"1420","Latin America & Caribbean",0.079626538329,26713267
"1421","Latin America & Caribbean",0.081374342706,27338331
"1422","Latin America & Caribbean",0.082389226816,27988173
"1423","Latin America & Caribbean",0.081120511859,28642690
"1424","Latin America & Caribbean",0.079961855281,29268470
"1425","Latin America & Caribbean",0.075562345009,29879112
"1426","Latin America & Caribbean",0.071844414832,30499467
"1427","Latin America & Caribbean",0.069791448765,31130524
"1428","Latin America & Caribbean",0.06851359533,31776279
"1429","Latin America & Caribbean",0.066475708429,32440069
"1430","Latin America & Caribbean",0.066501518468,33098372
"1431","Latin America & Caribbean",0.064607225846,33760571
"1432","Latin America & Caribbean",0.078344767877,34441473
"1433","Latin America & Caribbean",0.09087914924,35127410
"1434","Latin America & Caribbean",0.103259841856,35804662
"1435","Latin America & Caribbean",0.11868860208,36462745
"1436","Latin America & Caribbean",0.121919672552,37121149
"1437","Latin America & Caribbean",0.128739304853,37792165
"1438","Latin America & Caribbean",0.142268828351,38454863
"1439","Latin America & Caribbean",0.127619002694,39089934
"1440","Latin America & Caribbean",0.138072766625,39709262
"1441","Latin America & Caribbean",0.080313214739,40324680
"1442","Latin America & Caribbean",0.076142905625,40937429
"1443","Latin America & Caribbean",0.066312250252,41543171
"1444","Latin America & Caribbean",0.060025708361,42128977
"1445","Latin America & Caribbean",0.06115363276,42691084
"1446","Latin America & Caribbean",0.062191770802,43235374
"1447","Latin America & Caribbean",0.065460113596,43758808
"1448","Latin America & Caribbean",0.056263694533,44271541
"1449","Latin America & Caribbean",0.047945883781,44777319
"1450","Latin America & Caribbean",0.039971093073,45259614
"1451","Latin America & Caribbean",0.039280028023,45715810
"1452","Latin America & Caribbean",0.036083367571,46151584
"1453","Latin America & Caribbean",0.032265734121,46565429
"1454","Latin America & Caribbean",0.029046758208,46969940
"1455","Latin America & Caribbean",0.029065238852,47437512
"1456","Latin America & Caribbean",0.026132445261,48131078
"1457","Latin America & Caribbean",0.027288315564,49024465
"1458","Latin America & Caribbean",0.031745198182,49907985
"1459","Latin America & Caribbean",0.059987751298,50629997
"1460","Latin America & Caribbean",0.044098022841,51188173
"1461","Latin America & Caribbean",0.036447376167,51737944
"1462","Latin America & Caribbean",0.030112887597,52321152
"1463","Sub-Saharan Africa",0.094865575448,347382
"1464","Sub-Saharan Africa",0.090322173877,357139
"1465","Sub-Saharan Africa",0.087832207611,367233
"1466","Sub-Saharan Africa",0.086243008989,377637
"1467","Sub-Saharan Africa",0.086939447337,388352
"1468","Sub-Saharan Africa",0.088139998042,399318
"1469","Sub-Saharan Africa",0.089582699049,410439
"1470","Sub-Saharan Africa",0.089649672635,421687
"1471","Sub-Saharan Africa",0.097480197321,433103
"1472","Sub-Saharan Africa",0.094251387137,444596
"1473","Sub-Saharan Africa",0.105410007997,455556
"1474","Sub-Saharan Africa",0.096600664172,465113
"1475","Sub-Saharan Africa",0.095036360513,473682
"1476","Sub-Saharan Africa",0.105130798184,482142
"1477","Sub-Saharan Africa",0.102492981311,490586
"1478","Sub-Saharan Africa",0.106878134366,499107
"1479","Sub-Saharan Africa",0.103611326526,507777
"1480","Sub-Saharan Africa",0.104262215224,516597
"1481","Sub-Saharan Africa",0.104081780301,525886
"1482","Sub-Saharan Africa",0.092251512533,536080
"1483","Sub-Saharan Africa",0.091924413617,547220
"1484","Sub-Saharan Africa",0.091685712423,558923
"1485","Sub-Saharan Africa",0.091482435081,569798
"1486","Sub-Saharan Africa",0.091475165787,580704
"1487","Sub-Saharan Africa",0.094820815159,592677
"1488","Sub-Saharan Africa",0.098365957115,604753
"1489","Sub-Saharan Africa",0.104311613505,616927
"1490","Sub-Saharan Africa",0.106063772747,629307
"1491","Sub-Saharan Africa",0.108735212937,641947
"1492","Sub-Saharan Africa",0.110663366875,654836
"1493","Sub-Saharan Africa",0.112122148595,668056
"1494","Sub-Saharan Africa",0.114860511167,681630
"1495","Sub-Saharan Africa",0.116031322071,696192
"1496","Sub-Saharan Africa",0.120345205523,711503
"1497","Sub-Saharan Africa",0.121662143908,726682
"1498","Sub-Saharan Africa",0.120008381155,741741
"1499","Sub-Saharan Africa",0.117663032996,756669
"1500","Sub-Saharan Africa",0.115514476297,771590
"1501","Sub-Saharan Africa",0.115749438451,786578
"1502","Sub-Saharan Africa",0.118593664625,802163
"1503","Sub-Saharan Africa",0.118588221947,818174
"1504","Sub-Saharan Africa",0.117748217558,834188
"1505","Sub-Saharan Africa",0.116389014349,850387
"1506","Sub-Saharan Africa",0.403847492848,327846
"1507","Sub-Saharan Africa",0.400626371784,332724
"1508","Sub-Saharan Africa",0.38166764477,337654
"1509","Sub-Saharan Africa",0.376018480263,342505
"1510","Sub-Saharan Africa",0.359046975486,347365
"1511","Sub-Saharan Africa",0.35560531871,352312
"1512","Sub-Saharan Africa",0.348782331061,357302
"1513","Sub-Saharan Africa",0.338039870769,362329
"1514","Sub-Saharan Africa",0.328313133025,367803
"1515","Sub-Saharan Africa",0.331563495054,375428
"1516","Sub-Saharan Africa",0.333990173003,384586
"1517","Sub-Saharan Africa",0.314485988223,393415
"1518","Sub-Saharan Africa",0.299712134191,401965
"1519","Sub-Saharan Africa",0.263225281535,410228
"1520","Sub-Saharan Africa",0.237906919528,418104
"1521","Sub-Saharan Africa",0.218679662875,425581
"1522","Sub-Saharan Africa",0.200185061107,432798
"1523","Sub-Saharan Africa",0.17975207883,439784
"1524","Sub-Saharan Africa",0.162392843358,446519
"1525","Sub-Saharan Africa",0.141196768849,453317
"1526","Sub-Saharan Africa",0.14005048346,460293
"1527","Sub-Saharan Africa",0.133349626859,467046
"1528","Sub-Saharan Africa",0.125336852287,473383
"1529","Sub-Saharan Africa",0.114001898346,479370
"1530","Sub-Saharan Africa",0.104573059243,485115
"1531","Sub-Saharan Africa",0.094692840813,490728
"1532","Sub-Saharan Africa",0.081279508587,496190
"1533","Sub-Saharan Africa",0.066044116169,501355
"1534","Sub-Saharan Africa",0.069803095769,506141
"1535","Sub-Saharan Africa",0.064345337252,509784
"1536","Sub-Saharan Africa",0.05380011306,511447
"1537","Sub-Saharan Africa",0.049530890307,511955
"1538","Sub-Saharan Africa",0.04620368159,512225
"1539","Sub-Saharan Africa",0.042829256015,512326
"1540","Sub-Saharan Africa",0.039208549825,512394
"1541","Sub-Saharan Africa",0.036131875881,512554
"1542","Sub-Saharan Africa",0.033047594275,512893
"1543","Sub-Saharan Africa",0.030714275828,513415
"1544","Sub-Saharan Africa",0.026654548781,514104
"1545","Sub-Saharan Africa",0.04211018518,514679
"1546","Sub-Saharan Africa",0.037219608108,516649
"1547","Sub-Saharan Africa",0.027667604298,519741
"1548","Sub-Saharan Africa",0.024841671768,522331
"1549","Latin America & Caribbean",0.152883885167,2456637
"1550","Latin America & Caribbean",0.155893937662,2524806
"1551","Latin America & Caribbean",0.139113501341,2595153
"1552","Latin America & Caribbean",0.115172204916,2667595
"1553","Latin America & Caribbean",0.101934122506,2741894
"1554","Latin America & Caribbean",0.082765523032,2817216
"1555","Latin America & Caribbean",0.075444172782,2892699
"1556","Latin America & Caribbean",0.079597736694,2968103
"1557","Latin America & Caribbean",0.070379819772,3043827
"1558","Latin America & Caribbean",0.066902029689,3121706
"1559","Latin America & Caribbean",0.076285801455,3202176
"1560","Latin America & Caribbean",0.062852650926,3284258
"1561","Latin America & Caribbean",0.056339477427,3367434
"1562","Latin America & Caribbean",0.044894386669,3451122
"1563","Latin America & Caribbean",0.047625117896,3535176
"1564","Latin America & Caribbean",0.053763465189,3619013
"1565","Latin America & Caribbean",0.040947222128,3701711
"1566","Latin America & Caribbean",0.032274489953,3782838
"1567","Latin America & Caribbean",0.041133513127,3862101
"1568","Latin America & Caribbean",0.042820986025,3937739
"1569","Latin America & Caribbean",0.031261598927,4008947
"1570","Latin America & Caribbean",0.028869146427,4075705
"1571","Latin America & Caribbean",0.028129715475,4138784
"1572","Latin America & Caribbean",0.026062833,4200078
"1573","Latin America & Caribbean",0.018066576132,4261240
"1574","Latin America & Caribbean",0.018963374594,4321340
"1575","Latin America & Caribbean",0.010754477793,4380248
"1576","Latin America & Caribbean",0.013543389602,4440056
"1577","Latin America & Caribbean",0.014988510277,4499791
"1578","Latin America & Caribbean",0.009092255289,4555962
"1579","Latin America & Caribbean",0.009782182274,4609833
"1580","Latin America & Caribbean",0.009229606353,4663934
"1581","Latin America & Caribbean",0.009232925729,4716147
"1582","Latin America & Caribbean",0.00897354258,4767119
"1583","Latin America & Caribbean",0.00917670282,4818038
"1584","Latin America & Caribbean",0.007909137526,4866998
"1585","Latin America & Caribbean",0.005969926264,4913177
"1586","Latin America & Caribbean",0.008562384953,4957818
"1587","Latin America & Caribbean",0.006113144055,4999553
"1588","Latin America & Caribbean",0.013178338037,5034320
"1589","Latin America & Caribbean",0.006806289647,5059988
"1590","Latin America & Caribbean",0.005368556964,5081765
"1591","Latin America & Caribbean",0.004804524331,5105525
"1592","Other High Income Countries",0.001517897465,688893
"1593","Other High Income Countries",0.001301285174,696497
"1594","Other High Income Countries",0.001210773278,707225
"1595","Other High Income Countries",0.001164411033,719334
"1596","Other High Income Countries",0.00110285068,731277
"1597","Other High Income Countries",0.001097954835,743105
"1598","Other High Income Countries",0.00106459261,754785
"1599","Other High Income Countries",0.001005125843,766235
"1600","Other High Income Countries",0.000978987928,777420
"1601","Other High Income Countries",0.000944974811,788351
"1602","Other High Income Countries",0.00090623252,798944
"1603","Other High Income Countries",0.000903500143,810341
"1604","Other High Income Countries",0.000944053768,826034
"1605","Other High Income Countries",0.000918687414,844667
"1606","Other High Income Countries",0.000765842619,862695
"1607","Other High Income Countries",0.000752293056,880290
"1608","Other High Income Countries",0.000746377942,897568
"1609","Other High Income Countries",0.000727482519,914548
"1610","Other High Income Countries",0.000721048947,931234
"1611","Other High Income Countries",0.000705939476,947667
"1612","Other High Income Countries",0.000695582405,964127
"1613","Other High Income Countries",0.000690903788,981440
"1614","Other High Income Countries",0.000683163053,999590
"1615","Other High Income Countries",0.000668307308,1017875
"1616","Other High Income Countries",0.000113288695,1036151
"1617","Other High Income Countries",3.9244262e-05,1054418
"1618","Other High Income Countries",0.000159630827,1072714
"1619","Other High Income Countries",7.6796686e-05,1091026
"1620","Other High Income Countries",0.000877890811,1109371
